생활/공업 구분,발생일시,시설명,시설관리번호,시설주소,pH(-),탁도(NTU),잔류염소(mg/L),데이터변경일자
생활정수,2020101424,금산정수장,4471012372,충남 금산군 남일면,7.3274,0.1690,0.4575,
생활정수,2020101423,금산정수장,4471012372,충남 금산군 남일면,7.3281,0.1688,0.4501,
생활정수,2020101422,금산정수장,4471012372,충남 금산군 남일면,7.3292,0.1693,0.4434,
생활정수,2020101421,금산정수장,4471012372,충남 금산군 남일면,7.3283,0.1690,0.4453,
생활정수,2020101420,금산정수장,4471012372,충남 금산군 남일면,7.3344,0.1678,0.4338,
생활정수,2020101419,금산정수장,4471012372,충남 금산군 남일면,7.3420,0.1689,0.4141,
생활정수,2020101418,금산정수장,4471012372,충남 금산군 남일면,7.3473,0.1683,0.4251,
생활정수,2020101417,금산정수장,4471012372,충남 금산군 남일면,7.3476,0.1682,0.4432,
생활정수,2020101416,금산정수장,4471012372,충남 금산군 남일면,7.3477,0.1692,0.4457,
생활정수,2020101415,금산정수장,4471012372,충남 금산군 남일면,7.3485,0.1695,0.4455,
생활정수,2020101414,금산정수장,4471012372,충남 금산군 남일면,7.3539,0.1706,0.4386,
생활정수,2020101413,금산정수장,4471012372,충남 금산군 남일면,7.3551,0.1712,0.4373,
생활정수,2020101412,금산정수장,4471012372,충남 금산군 남일면,7.3617,0.1704,0.4201,
생활정수,2020101411,금산정수장,4471012372,충남 금산군 남일면,7.3625,0.1704,0.4326,
생활정수,2020101410,금산정수장,4471012372,충남 금산군 남일면,7.3635,0.1711,0.4463,
생활정수,2020101409,금산정수장,4471012372,충남 금산군 남일면,7.3672,0.1721,0.4421,
생활정수,2020101408,금산정수장,4471012372,충남 금산군 남일면,7.3712,0.1724,0.4414,
생활정수,2020101407,금산정수장,4471012372,충남 금산군 남일면,7.3758,0.1723,0.4502,
생활정수,2020101406,금산정수장,4471012372,충남 금산군 남일면,7.3829,0.1729,0.4564,
생활정수,2020101405,금산정수장,4471012372,충남 금산군 남일면,7.3871,0.1744,0.4599,
생활정수,2020101404,금산정수장,4471012372,충남 금산군 남일면,7.3922,0.1744,0.4533,
생활정수,2020101403,금산정수장,4471012372,충남 금산군 남일면,7.3937,0.1735,0.4507,
생활정수,2020101402,금산정수장,4471012372,충남 금산군 남일면,7.3966,0.1722,0.4481,
생활정수,2020101401,금산정수장,4471012372,충남 금산군 남일면,7.3964,0.1704,0.4468,
생활정수,2020101324,금산정수장,4471012372,충남 금산군 남일면,7.3975,0.1695,0.4381,
생활정수,2020101323,금산정수장,4471012372,충남 금산군 남일면,7.3961,0.1691,0.4422,
생활정수,2020101322,금산정수장,4471012372,충남 금산군 남일면,7.3957,0.1679,0.4500,
생활정수,2020101321,금산정수장,4471012372,충남 금산군 남일면,7.3940,0.1668,0.4368,
생활정수,2020101320,금산정수장,4471012372,충남 금산군 남일면,7.3929,0.1674,0.4247,
생활정수,2020101319,금산정수장,4471012372,충남 금산군 남일면,7.3923,0.1682,0.4071,
생활정수,2020101318,금산정수장,4471012372,충남 금산군 남일면,7.3939,0.1675,0.4080,
생활정수,2020101317,금산정수장,4471012372,충남 금산군 남일면,7.3982,0.1670,0.4166,
생활정수,2020101316,금산정수장,4471012372,충남 금산군 남일면,7.4025,0.1671,0.4324,
생활정수,2020101315,금산정수장,4471012372,충남 금산군 남일면,7.4029,0.1667,0.4245,
생활정수,2020101314,금산정수장,4471012372,충남 금산군 남일면,7.4006,0.1666,0.4145,
생활정수,2020101313,금산정수장,4471012372,충남 금산군 남일면,7.3950,0.1669,0.4152,
생활정수,2020101312,금산정수장,4471012372,충남 금산군 남일면,7.3879,0.1684,0.4222,
생활정수,2020101311,금산정수장,4471012372,충남 금산군 남일면,7.3809,0.1680,0.4196,
생활정수,2020101310,금산정수장,4471012372,충남 금산군 남일면,7.3732,0.1689,0.4155,
생활정수,2020101309,금산정수장,4471012372,충남 금산군 남일면,7.3715,0.1677,0.4094,
생활정수,2020101308,금산정수장,4471012372,충남 금산군 남일면,7.3716,0.1673,0.4086,
생활정수,2020101307,금산정수장,4471012372,충남 금산군 남일면,7.3740,0.1671,0.4254,
생활정수,2020101306,금산정수장,4471012372,충남 금산군 남일면,7.3793,0.1672,0.4345,
생활정수,2020101305,금산정수장,4471012372,충남 금산군 남일면,7.3844,0.1678,0.4422,
생활정수,2020101304,금산정수장,4471012372,충남 금산군 남일면,7.3891,0.1682,0.4488,
생활정수,2020101303,금산정수장,4471012372,충남 금산군 남일면,7.3939,0.1688,0.4541,
생활정수,2020101302,금산정수장,4471012372,충남 금산군 남일면,7.3974,0.1686,0.4552,
생활정수,2020101301,금산정수장,4471012372,충남 금산군 남일면,7.3978,0.1681,0.4542,
생활정수,2020101224,금산정수장,4471012372,충남 금산군 남일면,7.3978,0.1668,0.4502,
생활정수,2020101223,금산정수장,4471012372,충남 금산군 남일면,7.3969,0.1670,0.4322,
생활정수,2020101222,금산정수장,4471012372,충남 금산군 남일면,7.3939,0.1677,0.4203,
생활정수,2020101221,금산정수장,4471012372,충남 금산군 남일면,7.3924,0.1677,0.4198,
생활정수,2020101220,금산정수장,4471012372,충남 금산군 남일면,7.3905,0.1676,0.4007,
생활정수,2020101219,금산정수장,4471012372,충남 금산군 남일면,7.3933,0.1675,0.3991,
생활정수,2020101218,금산정수장,4471012372,충남 금산군 남일면,7.3974,0.1682,0.4153,
생활정수,2020101217,금산정수장,4471012372,충남 금산군 남일면,7.3982,0.1680,0.4268,
생활정수,2020101216,금산정수장,4471012372,충남 금산군 남일면,7.3978,0.1708,0.4336,
생활정수,2020101215,금산정수장,4471012372,충남 금산군 남일면,7.3978,0.1736,0.4134,
생활정수,2020101214,금산정수장,4471012372,충남 금산군 남일면,7.4010,0.1740,0.4046,
생활정수,2020101213,금산정수장,4471012372,충남 금산군 남일면,7.4034,0.1714,0.4095,
생활정수,2020101212,금산정수장,4471012372,충남 금산군 남일면,7.3955,0.1682,0.4234,
생활정수,2020101211,금산정수장,4471012372,충남 금산군 남일면,7.3809,0.1678,0.4216,
생활정수,2020101210,금산정수장,4471012372,충남 금산군 남일면,7.3939,0.1675,0.4220,
생활정수,2020101209,금산정수장,4471012372,충남 금산군 남일면,7.3996,0.1672,0.4216,
생활정수,2020101208,금산정수장,4471012372,충남 금산군 남일면,7.4024,0.1664,0.4361,
생활정수,2020101207,금산정수장,4471012372,충남 금산군 남일면,7.4047,0.1662,0.4506,
생활정수,2020101206,금산정수장,4471012372,충남 금산군 남일면,7.4079,0.1661,0.4628,
생활정수,2020101205,금산정수장,4471012372,충남 금산군 남일면,7.4082,0.1661,0.4726,
생활정수,2020101204,금산정수장,4471012372,충남 금산군 남일면,7.4086,0.1662,0.4749,
생활정수,2020101203,금산정수장,4471012372,충남 금산군 남일면,7.4083,0.1665,0.4729,
생활정수,2020101202,금산정수장,4471012372,충남 금산군 남일면,7.4081,0.1667,0.4581,
생활정수,2020101201,금산정수장,4471012372,충남 금산군 남일면,7.4089,0.1672,0.4535,
생활정수,2020101124,금산정수장,4471012372,충남 금산군 남일면,7.4072,0.1678,0.4450,
생활정수,2020101123,금산정수장,4471012372,충남 금산군 남일면,7.3989,0.1686,0.4338,
생활정수,2020101122,금산정수장,4471012372,충남 금산군 남일면,7.3775,0.1695,0.3890,
생활정수,2020101121,금산정수장,4471012372,충남 금산군 남일면,7.3676,0.1676,0.3817,
생활정수,2020101120,금산정수장,4471012372,충남 금산군 남일면,7.3642,0.1661,0.3782,
생활정수,2020101119,금산정수장,4471012372,충남 금산군 남일면,7.3644,0.1664,0.3846,
생활정수,2020101118,금산정수장,4471012372,충남 금산군 남일면,7.3679,0.1650,0.3983,
생활정수,2020101117,금산정수장,4471012372,충남 금산군 남일면,7.3717,0.1653,0.4209,
생활정수,2020101116,금산정수장,4471012372,충남 금산군 남일면,7.3678,0.1655,0.4204,
생활정수,2020101115,금산정수장,4471012372,충남 금산군 남일면,7.3637,0.1661,0.4019,
생활정수,2020101114,금산정수장,4471012372,충남 금산군 남일면,7.3592,0.1664,0.3888,
생활정수,2020101113,금산정수장,4471012372,충남 금산군 남일면,7.3506,0.1663,0.3745,
생활정수,2020101112,금산정수장,4471012372,충남 금산군 남일면,7.3490,0.1661,0.3804,
생활정수,2020101111,금산정수장,4471012372,충남 금산군 남일면,7.3455,0.1667,0.3913,
생활정수,2020101110,금산정수장,4471012372,충남 금산군 남일면,7.3470,0.1660,0.4025,
생활정수,2020101109,금산정수장,4471012372,충남 금산군 남일면,7.3486,0.1648,0.4150,
생활정수,2020101108,금산정수장,4471012372,충남 금산군 남일면,7.3449,0.1647,0.4169,
생활정수,2020101107,금산정수장,4471012372,충남 금산군 남일면,7.3405,0.1643,0.4258,
생활정수,2020101106,금산정수장,4471012372,충남 금산군 남일면,7.3298,0.1645,0.4232,
생활정수,2020101105,금산정수장,4471012372,충남 금산군 남일면,7.3303,0.1649,0.4355,
생활정수,2020101104,금산정수장,4471012372,충남 금산군 남일면,7.3276,0.1653,0.4413,
생활정수,2020101103,금산정수장,4471012372,충남 금산군 남일면,7.3180,0.1656,0.4461,
생활정수,2020101102,금산정수장,4471012372,충남 금산군 남일면,7.3084,0.1656,0.4478,
생활정수,2020101101,금산정수장,4471012372,충남 금산군 남일면,7.2995,0.1661,0.4528,
생활정수,2020101024,금산정수장,4471012372,충남 금산군 남일면,7.2895,0.1658,0.4520,
생활정수,2020101023,금산정수장,4471012372,충남 금산군 남일면,7.2826,0.1648,0.4581,
생활정수,2020101022,금산정수장,4471012372,충남 금산군 남일면,7.2764,0.1642,0.4595,
생활정수,2020101021,금산정수장,4471012372,충남 금산군 남일면,7.2692,0.1643,0.4621,
생활정수,2020101020,금산정수장,4471012372,충남 금산군 남일면,7.2632,0.1639,0.4731,
생활정수,2020101019,금산정수장,4471012372,충남 금산군 남일면,7.2651,0.1630,0.4744,
생활정수,2020101018,금산정수장,4471012372,충남 금산군 남일면,7.2672,0.1632,0.4717,
생활정수,2020101017,금산정수장,4471012372,충남 금산군 남일면,7.2626,0.1634,0.4523,
생활정수,2020101016,금산정수장,4471012372,충남 금산군 남일면,7.2581,0.1630,0.4527,
생활정수,2020101015,금산정수장,4471012372,충남 금산군 남일면,7.2537,0.1643,0.4394,
생활정수,2020101014,금산정수장,4471012372,충남 금산군 남일면,7.2503,0.1644,0.4347,
생활정수,2020101013,금산정수장,4471012372,충남 금산군 남일면,7.2475,0.1665,0.4291,
생활정수,2020101012,금산정수장,4471012372,충남 금산군 남일면,7.2426,0.1648,0.4259,
생활정수,2020101011,금산정수장,4471012372,충남 금산군 남일면,7.2354,0.1654,0.4293,
생활정수,2020101010,금산정수장,4471012372,충남 금산군 남일면,7.2317,0.1653,0.4303,
생활정수,2020101009,금산정수장,4471012372,충남 금산군 남일면,7.2308,0.1646,0.4198,
생활정수,2020101008,금산정수장,4471012372,충남 금산군 남일면,7.2298,0.1641,0.4294,
생활정수,2020101007,금산정수장,4471012372,충남 금산군 남일면,7.2295,0.1636,0.4359,
생활정수,2020101006,금산정수장,4471012372,충남 금산군 남일면,7.2263,0.1639,0.4302,
생활정수,2020101005,금산정수장,4471012372,충남 금산군 남일면,7.2287,0.1636,0.4472,
생활정수,2020101004,금산정수장,4471012372,충남 금산군 남일면,7.2287,0.1640,0.4555,
생활정수,2020101003,금산정수장,4471012372,충남 금산군 남일면,7.2270,0.1642,0.4588,
생활정수,2020101002,금산정수장,4471012372,충남 금산군 남일면,7.2235,0.1642,0.4656,
생활정수,2020101001,금산정수장,4471012372,충남 금산군 남일면,7.2209,0.1637,0.4714,
생활정수,2020100924,금산정수장,4471012372,충남 금산군 남일면,7.2175,0.1628,0.4707,
생활정수,2020100923,금산정수장,4471012372,충남 금산군 남일면,7.2126,0.1624,0.4697,
생활정수,2020100922,금산정수장,4471012372,충남 금산군 남일면,7.2092,0.1625,0.4654,
생활정수,2020100921,금산정수장,4471012372,충남 금산군 남일면,7.2068,0.1634,0.4552,
생활정수,2020100920,금산정수장,4471012372,충남 금산군 남일면,7.2124,0.1635,0.4485,
생활정수,2020100919,금산정수장,4471012372,충남 금산군 남일면,7.2136,0.1626,0.4558,
생활정수,2020100918,금산정수장,4471012372,충남 금산군 남일면,7.2171,0.1629,0.4633,
생활정수,2020100917,금산정수장,4471012372,충남 금산군 남일면,7.2195,0.1637,0.4621,
생활정수,2020100916,금산정수장,4471012372,충남 금산군 남일면,7.2244,0.1642,0.4579,
생활정수,2020100915,금산정수장,4471012372,충남 금산군 남일면,7.2280,0.1635,0.4555,
생활정수,2020100914,금산정수장,4471012372,충남 금산군 남일면,7.2294,0.1625,0.4634,
생활정수,2020100913,금산정수장,4471012372,충남 금산군 남일면,7.2345,0.1631,0.4588,
생활정수,2020100912,금산정수장,4471012372,충남 금산군 남일면,7.2398,0.1642,0.4600,
생활정수,2020100911,금산정수장,4471012372,충남 금산군 남일면,7.2403,0.1630,0.4690,
생활정수,2020100910,금산정수장,4471012372,충남 금산군 남일면,7.2438,0.1632,0.4689,
생활정수,2020100909,금산정수장,4471012372,충남 금산군 남일면,7.2478,0.1634,0.4639,
생활정수,2020100908,금산정수장,4471012372,충남 금산군 남일면,7.2513,0.1635,0.4621,
생활정수,2020100907,금산정수장,4471012372,충남 금산군 남일면,7.2540,0.1636,0.4532,
생활정수,2020100906,금산정수장,4471012372,충남 금산군 남일면,7.2561,0.1640,0.4464,
생활정수,2020100905,금산정수장,4471012372,충남 금산군 남일면,7.2596,0.1642,0.4451,
생활정수,2020100904,금산정수장,4471012372,충남 금산군 남일면,7.2615,0.1643,0.4460,
생활정수,2020100903,금산정수장,4471012372,충남 금산군 남일면,7.2624,0.1642,0.4456,
생활정수,2020100902,금산정수장,4471012372,충남 금산군 남일면,7.2645,0.1639,0.4425,
생활정수,2020100901,금산정수장,4471012372,충남 금산군 남일면,7.2712,0.1639,0.4408,
생활정수,2020100824,금산정수장,4471012372,충남 금산군 남일면,7.2728,0.1643,0.4355,
생활정수,2020100823,금산정수장,4471012372,충남 금산군 남일면,7.2732,0.1653,0.4329,
생활정수,2020100822,금산정수장,4471012372,충남 금산군 남일면,7.2721,0.1670,0.4297,
생활정수,2020100821,금산정수장,4471012372,충남 금산군 남일면,7.2656,0.1672,0.4303,
생활정수,2020100820,금산정수장,4471012372,충남 금산군 남일면,7.2597,0.1656,0.4335,
생활정수,2020100819,금산정수장,4471012372,충남 금산군 남일면,7.2552,0.1634,0.4391,
생활정수,2020100818,금산정수장,4471012372,충남 금산군 남일면,7.2531,0.1621,0.4172,
생활정수,2020100817,금산정수장,4471012372,충남 금산군 남일면,7.2584,0.1625,0.4107,
생활정수,2020100816,금산정수장,4471012372,충남 금산군 남일면,7.2630,0.1629,0.4039,
생활정수,2020100815,금산정수장,4471012372,충남 금산군 남일면,7.2629,0.1623,0.4176,
생활정수,2020100814,금산정수장,4471012372,충남 금산군 남일면,7.2756,0.1615,0.4082,
생활정수,2020100813,금산정수장,4471012372,충남 금산군 남일면,7.2800,0.1621,0.3993,
생활정수,2020100812,금산정수장,4471012372,충남 금산군 남일면,7.2869,0.1629,0.3934,
생활정수,2020100811,금산정수장,4471012372,충남 금산군 남일면,7.2906,0.1621,0.3982,
생활정수,2020100810,금산정수장,4471012372,충남 금산군 남일면,7.2946,0.1632,0.3996,
생활정수,2020100809,금산정수장,4471012372,충남 금산군 남일면,7.3001,0.1628,0.3895,
생활정수,2020100808,금산정수장,4471012372,충남 금산군 남일면,7.3090,0.1638,0.3899,
생활정수,2020100807,금산정수장,4471012372,충남 금산군 남일면,7.3186,0.1639,0.3875,
생활정수,2020100806,금산정수장,4471012372,충남 금산군 남일면,7.3224,0.1634,0.3908,
생활정수,2020100805,금산정수장,4471012372,충남 금산군 남일면,7.3228,0.1627,0.3969,
생활정수,2020100804,금산정수장,4471012372,충남 금산군 남일면,7.3219,0.1623,0.3907,
생활정수,2020100803,금산정수장,4471012372,충남 금산군 남일면,7.3227,0.1635,0.4008,
생활정수,2020100802,금산정수장,4471012372,충남 금산군 남일면,7.3250,0.1634,0.4084,
생활정수,2020100801,금산정수장,4471012372,충남 금산군 남일면,7.3261,0.1622,0.4035,
생활정수,2020100724,금산정수장,4471012372,충남 금산군 남일면,7.3213,0.1616,0.3987,
생활정수,2020100723,금산정수장,4471012372,충남 금산군 남일면,7.3141,0.1622,0.3984,
생활정수,2020100722,금산정수장,4471012372,충남 금산군 남일면,7.3101,0.1627,0.3994,
생활정수,2020100721,금산정수장,4471012372,충남 금산군 남일면,7.3061,0.1631,0.4003,
생활정수,2020100720,금산정수장,4471012372,충남 금산군 남일면,7.3013,0.1632,0.3962,
생활정수,2020100719,금산정수장,4471012372,충남 금산군 남일면,7.2963,0.1624,0.3938,
생활정수,2020100718,금산정수장,4471012372,충남 금산군 남일면,7.2941,0.1631,0.3882,
생활정수,2020100717,금산정수장,4471012372,충남 금산군 남일면,7.2921,0.1621,0.3883,
생활정수,2020100716,금산정수장,4471012372,충남 금산군 남일면,7.2918,0.1636,0.3905,
생활정수,2020100715,금산정수장,4471012372,충남 금산군 남일면,7.2915,0.1638,0.3908,
생활정수,2020100714,금산정수장,4471012372,충남 금산군 남일면,7.2911,0.1635,0.3930,
생활정수,2020100713,금산정수장,4471012372,충남 금산군 남일면,7.2869,0.1639,0.3906,
생활정수,2020100712,금산정수장,4471012372,충남 금산군 남일면,7.2871,0.1709,0.3859,
생활정수,2020100711,금산정수장,4471012372,충남 금산군 남일면,7.3207,0.2606,0.3357,
생활정수,2020100710,금산정수장,4471012372,충남 금산군 남일면,7.3049,0.2420,0.3445,
생활정수,2020100709,금산정수장,4471012372,충남 금산군 남일면,7.2937,0.1640,0.3806,
생활정수,2020100708,금산정수장,4471012372,충남 금산군 남일면,7.3143,0.1724,0.3484,
생활정수,2020100707,금산정수장,4471012372,충남 금산군 남일면,7.3301,0.1805,0.2925,
생활정수,2020100706,금산정수장,4471012372,충남 금산군 남일면,7.3232,0.1836,0.3202,
생활정수,2020100705,금산정수장,4471012372,충남 금산군 남일면,7.3236,0.1733,0.3479,
생활정수,2020100704,금산정수장,4471012372,충남 금산군 남일면,7.3275,0.1766,0.3337,
생활정수,2020100703,금산정수장,4471012372,충남 금산군 남일면,7.3341,0.1645,0.3552,
생활정수,2020100702,금산정수장,4471012372,충남 금산군 남일면,7.3370,0.1635,0.3665,
생활정수,2020100701,금산정수장,4471012372,충남 금산군 남일면,7.3371,0.1610,0.3928,
생활정수,2020100624,금산정수장,4471012372,충남 금산군 남일면,7.3385,0.1625,0.3879,
생활정수,2020100623,금산정수장,4471012372,충남 금산군 남일면,7.3389,0.1598,0.3981,
생활정수,2020100622,금산정수장,4471012372,충남 금산군 남일면,7.3350,0.1604,0.3906,
생활정수,2020100621,금산정수장,4471012372,충남 금산군 남일면,7.3330,0.1607,0.3972,
생활정수,2020100620,금산정수장,4471012372,충남 금산군 남일면,7.3315,0.1592,0.3830,
생활정수,2020100619,금산정수장,4471012372,충남 금산군 남일면,7.3288,0.1591,0.3705,
생활정수,2020100618,금산정수장,4471012372,충남 금산군 남일면,7.3233,0.1595,0.3537,
생활정수,2020100617,금산정수장,4471012372,충남 금산군 남일면,7.3184,0.1592,0.3377,
생활정수,2020100616,금산정수장,4471012372,충남 금산군 남일면,7.3165,0.1588,0.3366,
생활정수,2020100615,금산정수장,4471012372,충남 금산군 남일면,7.3137,0.1596,0.3260,
생활정수,2020100614,금산정수장,4471012372,충남 금산군 남일면,7.3135,0.1605,0.3179,
생활정수,2020100613,금산정수장,4471012372,충남 금산군 남일면,7.3125,0.1598,0.3145,
생활정수,2020100612,금산정수장,4471012372,충남 금산군 남일면,7.3081,0.1604,0.3152,
생활정수,2020100611,금산정수장,4471012372,충남 금산군 남일면,7.3055,0.1608,0.3216,
생활정수,2020100610,금산정수장,4471012372,충남 금산군 남일면,7.3079,0.1606,0.3116,
생활정수,2020100609,금산정수장,4471012372,충남 금산군 남일면,7.3123,0.1617,0.3053,
생활정수,2020100608,금산정수장,4471012372,충남 금산군 남일면,7.3121,0.1613,0.3056,
생활정수,2020100607,금산정수장,4471012372,충남 금산군 남일면,7.3147,0.1615,0.3002,
생활정수,2020100606,금산정수장,4471012372,충남 금산군 남일면,7.3169,0.1617,0.2940,
생활정수,2020100605,금산정수장,4471012372,충남 금산군 남일면,7.3209,0.1620,0.2933,
생활정수,2020100604,금산정수장,4471012372,충남 금산군 남일면,7.3239,0.1618,0.2926,
생활정수,2020100603,금산정수장,4471012372,충남 금산군 남일면,7.3274,0.1617,0.2802,
생활정수,2020100602,금산정수장,4471012372,충남 금산군 남일면,7.3303,0.1613,0.2719,
생활정수,2020100601,금산정수장,4471012372,충남 금산군 남일면,7.3337,0.1614,0.2462,
생활정수,2020100524,금산정수장,4471012372,충남 금산군 남일면,7.3379,0.1604,0.2044,
생활정수,2020100523,금산정수장,4471012372,충남 금산군 남일면,7.3405,0.1602,0.1767,
생활정수,2020100522,금산정수장,4471012372,충남 금산군 남일면,7.3418,0.1607,0.1750,
생활정수,2020100521,금산정수장,4471012372,충남 금산군 남일면,7.3449,0.1612,0.1760,
생활정수,2020100520,금산정수장,4471012372,충남 금산군 남일면,7.3526,0.1618,0.1982,
생활정수,2020100519,금산정수장,4471012372,충남 금산군 남일면,7.3640,0.1613,0.2219,
생활정수,2020100518,금산정수장,4471012372,충남 금산군 남일면,7.3726,0.1639,0.2462,
생활정수,2020100517,금산정수장,4471012372,충남 금산군 남일면,7.3790,0.1663,0.2733,
생활정수,2020100516,금산정수장,4471012372,충남 금산군 남일면,7.3849,0.1676,0.2961,
생활정수,2020100515,금산정수장,4471012372,충남 금산군 남일면,7.3886,0.1674,0.3083,
생활정수,2020100514,금산정수장,4471012372,충남 금산군 남일면,7.3912,0.1654,0.3101,
생활정수,2020100513,금산정수장,4471012372,충남 금산군 남일면,7.3907,0.1612,0.3071,
생활정수,2020100512,금산정수장,4471012372,충남 금산군 남일면,7.3873,0.1603,0.3033,
생활정수,2020100511,금산정수장,4471012372,충남 금산군 남일면,7.3786,0.2812,0.2736,
생활정수,2020100510,금산정수장,4471012372,충남 금산군 남일면,7.3697,0.3029,0.2630,
생활정수,2020100509,금산정수장,4471012372,충남 금산군 남일면,7.3680,0.1541,0.3076,
생활정수,2020100508,금산정수장,4471012372,충남 금산군 남일면,7.3648,0.1541,0.3092,
생활정수,2020100507,금산정수장,4471012372,충남 금산군 남일면,7.3636,0.1541,0.3134,
생활정수,2020100506,금산정수장,4471012372,충남 금산군 남일면,7.3640,0.1541,0.3239,
생활정수,2020100505,금산정수장,4471012372,충남 금산군 남일면,7.3641,0.1541,0.3388,
생활정수,2020100504,금산정수장,4471012372,충남 금산군 남일면,7.3641,0.1541,0.3351,
생활정수,2020100503,금산정수장,4471012372,충남 금산군 남일면,7.3641,0.1542,0.3455,
생활정수,2020100502,금산정수장,4471012372,충남 금산군 남일면,7.3650,0.1541,0.3471,
생활정수,2020100501,금산정수장,4471012372,충남 금산군 남일면,7.3684,0.1542,0.3478,
생활정수,2020100424,금산정수장,4471012372,충남 금산군 남일면,7.3711,0.1542,0.3403,
생활정수,2020100423,금산정수장,4471012372,충남 금산군 남일면,7.3773,0.1542,0.3300,
생활정수,2020100422,금산정수장,4471012372,충남 금산군 남일면,7.3835,0.1542,0.3276,
생활정수,2020100421,금산정수장,4471012372,충남 금산군 남일면,7.3858,0.1541,0.3196,
생활정수,2020100420,금산정수장,4471012372,충남 금산군 남일면,7.3832,0.1542,0.3018,
생활정수,2020100419,금산정수장,4471012372,충남 금산군 남일면,7.3789,0.1542,0.2823,
생활정수,2020100418,금산정수장,4471012372,충남 금산군 남일면,7.3784,0.1542,0.2947,
생활정수,2020100417,금산정수장,4471012372,충남 금산군 남일면,7.3746,0.1542,0.3017,
생활정수,2020100416,금산정수장,4471012372,충남 금산군 남일면,7.3723,0.1541,0.2898,
생활정수,2020100415,금산정수장,4471012372,충남 금산군 남일면,7.3725,0.1541,0.2913,
생활정수,2020100414,금산정수장,4471012372,충남 금산군 남일면,7.3735,0.1542,0.2880,
생활정수,2020100413,금산정수장,4471012372,충남 금산군 남일면,7.3767,0.1541,0.2906,
생활정수,2020100412,금산정수장,4471012372,충남 금산군 남일면,7.3810,0.1541,0.3005,
생활정수,2020100411,금산정수장,4471012372,충남 금산군 남일면,7.3886,0.1541,0.3166,
생활정수,2020100410,금산정수장,4471012372,충남 금산군 남일면,7.3946,0.1542,0.3317,
생활정수,2020100409,금산정수장,4471012372,충남 금산군 남일면,7.4032,0.1542,0.3283,
생활정수,2020100408,금산정수장,4471012372,충남 금산군 남일면,7.4124,0.1540,0.3273,
생활정수,2020100407,금산정수장,4471012372,충남 금산군 남일면,7.4184,0.1542,0.3135,
생활정수,2020100406,금산정수장,4471012372,충남 금산군 남일면,7.4254,0.1541,0.3130,
생활정수,2020100405,금산정수장,4471012372,충남 금산군 남일면,7.4307,0.1542,0.3184,
생활정수,2020100404,금산정수장,4471012372,충남 금산군 남일면,7.4323,0.1542,0.3278,
생활정수,2020100403,금산정수장,4471012372,충남 금산군 남일면,7.4373,0.1542,0.3229,
생활정수,2020100402,금산정수장,4471012372,충남 금산군 남일면,7.4397,0.1542,0.3380,
생활정수,2020100401,금산정수장,4471012372,충남 금산군 남일면,7.4415,0.1541,0.3425,
생활정수,2020100324,금산정수장,4471012372,충남 금산군 남일면,7.4446,0.1541,0.3403,
생활정수,2020100323,금산정수장,4471012372,충남 금산군 남일면,7.4454,0.1543,0.3355,
생활정수,2020100322,금산정수장,4471012372,충남 금산군 남일면,7.4452,0.1543,0.3334,
생활정수,2020100321,금산정수장,4471012372,충남 금산군 남일면,7.4413,0.1541,0.3323,
생활정수,2020100320,금산정수장,4471012372,충남 금산군 남일면,7.4347,0.1542,0.3217,
생활정수,2020100319,금산정수장,4471012372,충남 금산군 남일면,7.4335,0.1541,0.3234,
생활정수,2020100318,금산정수장,4471012372,충남 금산군 남일면,7.4336,0.1542,0.3368,
생활정수,2020100317,금산정수장,4471012372,충남 금산군 남일면,7.4292,0.1542,0.3347,
생활정수,2020100316,금산정수장,4471012372,충남 금산군 남일면,7.4205,0.1543,0.3288,
생활정수,2020100315,금산정수장,4471012372,충남 금산군 남일면,7.4105,0.1542,0.3159,
생활정수,2020100314,금산정수장,4471012372,충남 금산군 남일면,7.4050,0.1542,0.3178,
생활정수,2020100313,금산정수장,4471012372,충남 금산군 남일면,7.4031,0.1542,0.3239,
생활정수,2020100312,금산정수장,4471012372,충남 금산군 남일면,7.3991,0.1543,0.3154,
생활정수,2020100311,금산정수장,4471012372,충남 금산군 남일면,7.4012,0.1542,0.3137,
생활정수,2020100310,금산정수장,4471012372,충남 금산군 남일면,7.4058,0.1542,0.3180,
생활정수,2020100309,금산정수장,4471012372,충남 금산군 남일면,7.4092,0.1541,0.2944,
생활정수,2020100308,금산정수장,4471012372,충남 금산군 남일면,7.4188,0.1541,0.3154,
생활정수,2020100307,금산정수장,4471012372,충남 금산군 남일면,7.4243,0.1541,0.3286,
생활정수,2020100306,금산정수장,4471012372,충남 금산군 남일면,7.4262,0.1542,0.3287,
생활정수,2020100305,금산정수장,4471012372,충남 금산군 남일면,7.4299,0.1541,0.3393,
생활정수,2020100304,금산정수장,4471012372,충남 금산군 남일면,7.4306,0.1541,0.3419,
생활정수,2020100303,금산정수장,4471012372,충남 금산군 남일면,7.4302,0.1541,0.3396,
생활정수,2020100302,금산정수장,4471012372,충남 금산군 남일면,7.4285,0.1542,0.3366,
생활정수,2020100301,금산정수장,4471012372,충남 금산군 남일면,7.4246,0.1541,0.3361,
생활정수,2020100224,금산정수장,4471012372,충남 금산군 남일면,7.4215,0.1542,0.3337,
생활정수,2020100223,금산정수장,4471012372,충남 금산군 남일면,7.4169,0.1541,0.3229,
